Column 1,Title,JSON,Column 3,Column 4
LADD,Infection control and hospital epidemiology.,,11821940,23/11/2017
LADD,Infection control and hospital epidemiology.,,374494,31/05/2016
LADD,Infection control and hospital epidemiology.,,375243,20/06/2016
LADD,Infection control and hospital epidemiology.,,364936,31/08/2015
LADD,Infection control and hospital epidemiology.,,11951959,23/03/2018
LADD,Infection control and hospital epidemiology.,,11961321,6/04/2018
LADD,Infection control and hospital epidemiology.,,11999223,2/05/2018
LADD,Infection control and hospital epidemiology.,,12007414,10/05/2018
LADD,Infection control and hospital epidemiology.,,12006441,9/05/2018
LADD,Infection control and hospital epidemiology.,,11984613,2/07/2018
LADD,Instructional course lectures,,334863,27/08/2013
LADD,Instructional course lectures,,370400,24/02/2016
LADD,Instructional course lectures,,351101,27/08/2014
LADD,Interactions : studies in communication &,,12151925,11/09/2018
LADD,Interactions : studies in communication &,,12151999,11/09/2018
LADD,Interactions : studies in communication &,,12152008,11/09/2018
LADD,Interfacial Phenomena in Electrocatalysis,,326656,14/03/2013
LADD,Interfacial Phenomena in Electrocatalysis,,356693,12/02/2015
LADD,International anesthesiology clinics,,326198,8/03/2013
LADD,International anesthesiology clinics,,334444,16/08/2013
LADD,International archives of allergy and applied immunology,,340974,23/01/2014
LADD,International archives of allergy and applied immunology,,325314,18/02/2013
LADD,International dental journal,,333663,2/08/2013
LADD,International dental journal,,389961,27/07/2017
LADD,International dental journal.,,11819360,22/11/2017
LADD,International dental journal.,,373081,20/04/2016
LADD,International dental journal.,,11973671,12/04/2018
LADD,International education and cultural-linguistic ,,374524,1/06/2016
LADD,International education and cultural-linguistic ,,374525,2/06/2016
LADD,International encyclopedia of housing and home,,11715318,24/08/2017
LADD,International encyclopedia of housing and home,,365892,22/09/2015
LADD,International encyclopedia of housing and home,,365895,22/09/2015
LADD,International encyclopedia of human geography,,11734030,7/09/2017
LADD,International encyclopedia of human geography,,339412,11/12/2013
LADD,International handbook of research in professional and practice-based learning,,356328,2/02/2015
LADD,International Handbook of Research in Professional and Practice-based Learning,,357277,3/03/2015
LADD,International handbook of research in professional and practice-based learning,,357582,24/03/2015
LADD,International Handbook of Research in Professional and Practice-based Learning,,358695,27/03/2015
LADD,International journal for numerical methods in ,,367652,11/11/2015
LADD,International journal for numerical methods in ,,367653,11/11/2015
LADD,International journal of accounting education and research,,336898,16/10/2013
LADD,International journal of accounting education and research,,336899,11/10/2013
LADD,International journal of advertising,,324449,1/02/2013
LADD,International journal of advertising,,324672,7/02/2013
LADD,International journal of artificial organs,,376624,28/07/2016
LADD,International journal of artificial organs,,381136,29/11/2016
LADD,International Journal of arts medicine,,371113,3/03/2016
LADD,International Journal of arts medicine,,371121,3/03/2016
LADD,International journal of athletic therapy & training,,342538,26/02/2014
LADD,International journal of athletic therapy & training,,385797,5/04/2017
LADD,International journal of athletic therapy & training,,379261,4/10/2016
LADD,International journal of athletic therapy & training,,378426,13/09/2016
LADD,International journal of aviation psychology,,382058,4/01/2017
LADD,International journal of aviation psychology,,379387,6/10/2016
LADD,International journal of aviation psychology,,347873,17/06/2014
LADD,International journal of bifurcation and chaos in applied sciences and engineering,,344401,4/04/2014
LADD,International journal of bifurcation and chaos in applied sciences and engineering,,325872,7/03/2013
LADD,International journal of business excellence.,,11851067,15/01/2018
LADD,International journal of business excellence.,,11913292,23/02/2018
LADD,International journal of cancer,,346885,21/05/2014
LADD,International journal of cancer,,330614,28/05/2013
LADD,International Journal of Cancer,,330502,27/05/2013
LADD,International journal of cancer,,331520,19/06/2013
LADD,International Journal of Cancer,,386482,19/04/2017
LADD,International Journal of Cancer,,385051,20/03/2017
LADD,International journal of cancer,,386405,18/04/2017
LADD,International journal of cancer,,373493,5/05/2016
LADD,International journal of cancer,,330325,24/05/2013
LADD,International Journal of Cancer,,333196,24/07/2013
LADD,International journal of cancer.,,341940,12/02/2014
LADD,International journal of cancer.,,341941,12/02/2014
LADD,International journal of cancer.,,12045638,12/06/2018
LADD,International journal of clinical pharmacy,,371474,10/03/2016
LADD,International journal of clinical pharmacy,,377763,26/08/2016
LADD,International journal of clinical pharmacy,,377540,22/08/2016
LADD,International journal of cognitive therapy,,325861,1/03/2013
LADD,International journal of cognitive therapy,,331064,7/06/2013
LADD,International Journal of Cognitive Therapy,,334320,15/08/2013
LADD,International journal of cognitive therapy,,385198,21/03/2017
LADD,International journal of cognitive therapy,,370405,16/02/2016
LADD,International Journal of Cognitive Therapy,,356965,17/02/2015
LADD,International journal of cognitive therapy,,353610,28/10/2014
LADD,International journal of comic art,,387930,25/05/2017
LADD,International journal of comic art,,387931,25/05/2017
LADD,International journal of comic art,,372744,20/04/2016
LADD,International Journal of Community Music,,346244,8/05/2014
LADD,International Journal of Community Music,,386145,12/04/2017
LADD,International Journal of Community Music,,377187,15/08/2016
LADD,International Journal of Community Music,,377188,12/08/2016
LADD,International journal of comparative and applied criminal,,384435,10/03/2017
LADD,International journal of comparative and applied criminal,,389550,7/07/2017
LADD,International journal of comparative and applied criminal ,,377105,15/08/2016
LADD,International journal of comparative and applied criminal ,,377858,29/08/2016
LADD,International journal of comparative and applied criminal ,,377859,29/08/2016
LADD,International journal of comparative and applied criminal ,,377857,30/08/2016
LADD,International Journal of Contemporary Sociology,,374293,26/05/2016
LADD,International Journal of Contemporary Sociology,,359127,8/04/2015
LADD,International Journal of Contemporary Sociology,,329913,13/05/2013
LADD,International journal of corpus linguistics,,324702,8/02/2013
LADD,International journal of corpus linguistics,,324703,8/02/2013
LADD,International journal of corpus linguistics,,363288,23/07/2015
LADD,International journal of dermatology.,,12056345,22/06/2018
LADD,International journal of dermatology.,,12056324,22/06/2018
LADD,International journal of disaster resilience in the built environment,,353027,13/10/2014
LADD,International journal of disaster resilience in the built environment,,330989,6/06/2013
LADD,International journal of electronic commerce,,334858,2/09/2013
LADD,International journal of electronic commerce,,334860,2/09/2013
LADD,International journal of emergency management,,354785,2/12/2014
LADD,International journal of emergency management,,11939751,15/03/2018
LADD,International journal of emergency management,,11939808,14/03/2018
LADD,International journal of emergency mental health,,352172,26/09/2014
LADD,International journal of emergency mental health,,334407,19/08/2013
LADD,International journal of emergency mental health,,363335,24/07/2015
LADD,International journal of emergency mental health,,363336,31/07/2015
LADD,International journal of emergency mental health,,363337,24/07/2015
LADD,International journal of emergency mental health,,363338,24/07/2015
LADD,International journal of emergency mental health,,363339,24/07/2015
LADD,International journal of emergency mental health,,363340,24/07/2015
LADD,International journal of emergency mental health,,363341,24/07/2015
LADD,International journal of emergency mental health,,363342,24/07/2015
LADD,International journal of emergency mental health,,363344,22/07/2015
LADD,International journal of emergency mental health,,363346,24/07/2015
LADD,International journal of emergency mental health,,363347,22/07/2015
LADD,International journal of emergency mental health,,363348,24/07/2015
LADD,International journal of emergency mental health,,363349,31/07/2015
LADD,International journal of emergency mental health,,363350,24/07/2015
LADD,International journal of emergency mental health,,363351,24/07/2015
LADD,International journal of emergency mental health,,363352,24/07/2015
LADD,International journal of emergency mental health,,363353,24/07/2015
LADD,International journal of emergency mental health,,363357,22/07/2015
LADD,International journal of emergency mental health,,363358,22/07/2015
LADD,International journal of emergency mental health,,363359,31/07/2015
LADD,International journal of emergency mental health,,363362,25/07/2015
LADD,International journal of emergency mental health,,363363,23/07/2015
LADD,International journal of emergency mental health,,363364,31/07/2015
LADD,International journal of emergency mental health,,363366,31/07/2015
LADD,International journal of emergency mental health,,363427,24/07/2015
LADD,International journal of emergency mental health,,363343,24/07/2015
LADD,International journal of emergency mental health,,363360,28/07/2015
LADD,International journal of emergency mental health,,363361,28/07/2015
LADD,International journal of emergency mental health.,,374285,30/05/2016
LADD,International journal of emergency mental health.,,352118,17/09/2014
LADD,International Journal of Engineering Science,,358325,23/03/2015
LADD,International Journal of Engineering Science,,361770,9/06/2015
LADD,International Journal of Enterprise Information Systems (IJEIS),,361397,28/05/2015
LADD,International Journal of Enterprise Information Systems (IJEIS),,361401,29/05/2015
LADD,International journal of environment and pollution,,381823,22/12/2016
LADD,International journal of environment and pollution,,344116,2/04/2014
LADD,International journal of environment and pollution,,344116,31/03/2014
LADD,International journal of environment and pollution.,,344044,27/03/2014
LADD,International journal of environment and pollution.,,343662,21/03/2014
LADD,International journal of environmental analytical chemistry,,362567,30/06/2015
LADD,International journal of environmental analytical chemistry,,343481,27/03/2014
LADD,International journal of environmental analytical chemistry,,343482,27/03/2014
LADD,International journal of environmental analytical chemistry,,349098,22/07/2014
LADD,International journal of environmental health research.,,379460,12/10/2016
LADD,International journal of environmental health research.,,350966,26/08/2014
LADD,International journal of evidence-based healthcare,,385189,22/03/2017
LADD,International journal of evidence-based healthcare,,363040,16/07/2015
LADD,International journal of evidence-based healthcare,,12003203,4/05/2018
LADD,International journal of fatigue,,386518,27/04/2017
LADD,International journal of fatigue,,389496,5/07/2017
LADD,International Journal of Heat and Mass Transfer,,383140,2/02/2017
LADD,International Journal of Heat and Mass Transfer,,384137,1/03/2017
LADD,International Journal of Heat and Mass Transfer,,384611,17/03/2017
LADD,International Journal of Heat and Mass Transfer,,384353,6/03/2017
LADD,International Journal of Heat and Mass Transfer,,386774,4/05/2017
LADD,International Journal of Iberian Studies,,380921,18/11/2016
LADD,International Journal of Iberian Studies,,380922,18/11/2016
LADD,International journal of innovation and sustainable development,,329912,15/05/2013
LADD,International journal of innovation and sustainable development,,337972,4/11/2013
LADD,International journal of innovation and sustainable development,,350526,20/08/2014
LADD,"International journal of innovation, creativity and",,12224831,20/11/2018
LADD,"International journal of innovation, creativity and",,12224953,20/11/2018
LADD,International Journal of Knowledge Management,,339991,6/01/2014
LADD,International Journal of Knowledge Management,,339992,6/01/2014
LADD,International Journal of Knowledge Management,,339993,6/01/2014
LADD,International Journal of Knowledge Management,,339994,6/01/2014
LADD,International Journal of Knowledge Management,,339995,6/01/2014
LADD,International Journal of Knowledge Management,,339996,6/01/2014
LADD,International Journal of Knowledge Management,,339997,6/01/2014
LADD,International Journal of Knowledge Management,,339998,6/01/2014
LADD,International journal of knowledge management,,386015,7/04/2017
LADD,International Journal of Knowledge Management,,11774848,12/10/2017
LADD,International journal of knowledge management,,378861,21/09/2016
LADD,International journal of law & education.,,340804,22/01/2014
LADD,International journal of law & education.,,330902,3/06/2013
LADD,International journal of law & education.,,330901,31/05/2013
LADD,International Journal of Law and Education,,330719,31/05/2013
LADD,International Journal of Law and Education,,330724,31/05/2013
LADD,International Journal of Learning,,347545,6/06/2014
LADD,International Journal of Learning,,386931,4/05/2017
LADD,International Journal of Learning,,11698565,9/08/2017
LADD,International Journal of Learning,,11749022,19/09/2017
LADD,International journal of learning,,341523,4/02/2014
LADD,International journal of learning,,341522,4/02/2014
LADD,International Journal of Learning,,354895,8/12/2014
LADD,International Journal of Mass Emergencies and ,,367483,11/11/2015
LADD,International Journal of Mass Emergencies and ,,367878,19/11/2015
LADD,"International journal of microcirculation, clinical and",,11823601,27/11/2017
LADD,"International journal of microcirculation, clinical and",,11823995,27/11/2017
LADD,International journal of obesity,,347325,30/05/2014
LADD,International journal of obesity,,327199,23/03/2013
LADD,International Journal of Obesity,,329823,11/05/2013
LADD,International Journal of Obesity,,388904,19/06/2017
LADD,International Journal of Obesity,,387040,4/05/2017
LADD,International Journal of Obesity,,347815,9/07/2014
LADD,International Journal of Obesity,,327570,3/04/2013
LADD,International journal of obesity,,11856794,9/01/2018
LADD,International journal of obesity,,12049304,18/06/2018
LADD,International Journal of Odonatology,,379942,26/10/2016
LADD,International Journal of Odonatology,,359462,14/04/2015
LADD,International journal of oncology,,340480,17/01/2014
LADD,International journal of oncology,,331753,25/06/2013
LADD,International journal of oncology,,335544,10/09/2013
LADD,International journal of oncology,,336413,27/09/2013
LADD,International journal of oncology,,372128,24/03/2016
LADD,International journal of oncology,,374133,19/05/2016
LADD,International journal of oncology,,338794,26/11/2013
LADD,International journal of oral and maxillofacial surgery,,331723,21/06/2013
LADD,International journal of oral and maxillofacial surgery,,336531,30/09/2013
LADD,International journal of palliative nursing,,329855,10/05/2013
LADD,International journal of palliative nursing,,384834,16/03/2017
LADD,International journal of palliative nursing,,385030,21/03/2017
LADD,International journal of palliative nursing,,369639,19/01/2016
LADD,International journal of palliative nursing,,376347,19/07/2016
LADD,International journal of palliative nursing,,378325,9/09/2016
LADD,International journal of palliative nursing,,348004,20/06/2014
LADD,International journal of palliative nursing,,364360,13/08/2015
LADD,International journal of palliative nursing.,,342273,20/02/2014
LADD,International journal of palliative nursing.,,12074007,9/07/2018
LADD,International journal of palliative nursing.,,12078893,13/07/2018
LADD,International Journal of Pavement Engineering,,334356,15/08/2013
LADD,International Journal of Pavement Engineering,,358241,19/03/2015
LADD,International journal of pediatric otorhinolaryngology,,350899,27/08/2014
LADD,International journal of pediatric otorhinolaryngology,,351712,8/09/2014
LADD,International journal of pediatric otorhinolaryngology,,12006583,9/05/2018
LADD,International journal of pediatric otorhinolaryngology,,12083445,18/07/2018
LADD,International journal of pediatric otorhinolaryngology.,,350776,22/08/2014
